text,label_true,label_pre
-家庭成员叶盛兰娶妻刘淑卿，生有四女二子，叶莉珠（即叶黛森）、叶凤珠、叶金娣、叶玉珠姐,父母,父母
在夏明翰的帮助下，郑家钧不但认识了许多字，还跟着夏明翰学会了作诗填词、写对联。,unknown,unknown
许给甄洛为妻，婚后曹丕生下了儿子曹睿和女儿东乡公主，曹操和夫人卡氏，更加喜欢甄氏了,合作,合作
云集了影帝张学友、曾志伟与影后袁咏仪等诸多大腕，更有梁家辉，赵晨浩、佘诗曼、林峰、陈慧琳、BOSS、,合作,合作
秦沛、姜大卫是严化同红薇(本名姜克琪)二人之子，严化逝世后与尔光结合，尔冬升便是其二,同门,同门
周汝昌认为曹雪芹之所以这样写是有其“不得已的苦衷的”：“贾政和贾赦本是同生，都是代善之弟的嫡子，而一,夫妻,夫妻
[1]张茜[张卫健妻子]张卫健妻子]-感情生活张茜张卫健因戏结缘1997年底张茜,夫妻,夫妻
珍珠衫》《福寿全》《拉洋片》《解学士》《肖飞买药》白全福-徒弟名称阿双全缴月舒杨志刚张伯勋宋勇刘学仁,unknown,unknown
上海戏剧学校正字科高材生，师从刘嵩樵、罗文奎、关鸿宾、孙正阳等，梁连柱很小就登台，幼功扎实，享有江南,unknown,unknown
-家庭邓丽君和妈妈父亲：邓枢母亲：赵素桂大哥：邓长安二哥：邓长顺三哥：邓长富弟弟：邓长禧邓,夫妻,夫妻
传说金吒是陈塘关总兵托塔天王哪吒的长子，有两个弟弟，分别是木吒和李靖。,unknown,上下级
1947年6月，晋察冀野战军领导人：潘自力（左起）、杨得志、杨成武、罗瑞卿、耿飚战役第一阶段，杨得志,unknown,unknown
一是马琳让张宁益给坑了。,父母,父母
擅长：酒色皇后：孝成许皇后、孝成赵皇后赵飞燕妃嫔：赵昭仪赵合德、班婕妤、卫婕妤李平汉成帝-个人简介汉,情侣,情侣
是孙科的私人秘书兼同居女友，由于孙科移情别恋蓝妮，故在孙穗芳出生前，严蔼娟已经与孙科分手，因此她是在,祖孙,祖孙
申雪赵宏博和赵宏博是从1992年开始配对合作的。,unknown,unknown
"14万:10万多人10.4万人淮海战役陈毅、刘伯承、邓小平、粟裕、谭震林60万:80万555,570",unknown,unknown
臣、侯一尘、赵霭如、刘德智、于俊波、郭荣启、刘宝瑞、张杰尧、常宝霖、常宝堃、赵佩茹、孙玉奎、荷花女、,unknown,unknown
臣、侯一尘、赵霭如、刘德智、于俊波、郭荣启、刘宝瑞、张杰尧、常宝霖、常宝堃、赵佩茹、孙玉奎、吉文贞、,unknown,unknown
二月订亲，三月迎娶，农家姑娘胡传，便变成了上庄冯顺弟家的官太太。,夫妻,夫妻
李敖（生于1992年8月3日）是李戡与小他30岁的妻子王小屯所生，父子年龄差距57岁，隔两年后李,夫妻,夫妻
的视线，早在1987年成立国家二队时，作为主教练的范志毅就将上海队的徐根宝选入国家队。,父母,父母
1260三十九岁襄阳城外小龙女协助杨过冲到高台下，杨过在着火的高台打败了金轮法王并救下郭襄，之后杨,夫妻,夫妻
刘禅，刘谌五子，北地王，曾反对谯周降魏的提议，但被刘禅拒绝，遂于蜀汉亡,unknown,unknown
"在桂林为蒋经国生下一对双胞胎．取名蒋孝严、蒋孝慈但在孩子出生不久后．章亚若就离奇死亡了,为了这对双胞",unknown,unknown
王妃)兄弟姐妹孙登孙虑孙和孙霸孙奋孙休孙亮孙鲁班曾效力过的势力吴孙鲁育-简明历史传记聽孙鲁育：字小虎,上下级,上下级
主要演员有范瑞娟、袁雪芬、吴小楼、吕瑞英等。,合作,上下级
王妃)兄弟姐妹孙登孙虑孙和孙霸孙奋孙休孙亮孙鲁班曾效力过的势力吴孙鲁育-简明历史传记聽孙鲁育：字小虎,好友,好友
老大刘永言创立大陆希望集团，老二刘永行成立东方希望集团，老三刘永美建立华西希望集团，而老四刘永好成立,夫妻,夫妻
分手传闻2009年5月，区文诗在电台节目中指陈冠希与杨永晴分手。,兄弟姐妹,兄弟姐妹
区3月29日在广州启动，亚视的相关领导以及亚洲电视艺人金玲、吕晶晶、2004年亚洲小姐冠军林韦辰、2,unknown,unknown
母亲：郭可盈出生日期：2010年1月14日林天若-相关资料林文龙接受查小欣电台节目访问时表示，透露为,unknown,unknown
在2005年4月26日与韩佳人结婚的延政勋，在结婚5个月之后就参军入伍，延正勋凭借入伍前柔和的形象和,unknown,unknown
无数的快乐时光，但他们的缘分还是走到了尽头，分手的理由很简单戴辛尉要到台湾开创演艺事业，谢霆锋也要去,父母,父母
动宋江的手下人还是比较有可能的，打下润州后宋江和卢俊义分兵，孔明、孔亮就没跟着卢俊义，而是跟着宋江。,同门,同门
随军南下，“东北军区政治部松江省平（京）剧工作团”迁到沈阳，高少亭先生与焦麟昆先生、李少楼先生等奉命,夫妻,夫妻
-婚姻家庭祖父梅巧玲与子女梅兰芳，著名京剧旦角表演艺术家，咸丰年醇和堂歌郎，同治年脱籍自营景,夫妻,夫妻
-家庭教育对于赵一涵和赵一楠未来的发展，赵本山表示顺其自然，要看孩子的爱好和意愿，作为父亲，赵本山不,unknown,unknown
音乐奇才三兄弟洪氏三兄弟在台湾歌坛都是名人，洪敬尧、洪荣宏、洪荣良都承袭了父亲洪一峰的音乐细胞。,夫妻,夫妻
-周恩来和孙维世孙炳文烈士的女儿（中）孙炳文是孙炳文和孙新世的父亲，和周恩来的关系很好，有说是同学，,夫妻,夫妻
胡瓜台湾艺人丁柔安成为让丁柔安离婚的第三者后，这一年来媒体紧盯着两人的爱情进展不放，一会儿,兄弟姐妹,兄弟姐妹
和毛剑卿会在上海举办婚礼，周晶洁说自己父母有很多朋友，毛剑卿也有很多兄弟，嘉宾名单只能从自己,父母,父母
了苏格兰，在苏格兰她的头衔是罗撒西公爵夫人），之后被宣布，当查尔斯王子继承王位后卡米拉被成为伴妃殿下,unknown,unknown
夏姬前面做向导，灵公、孔宁相随入园。,夫妻,夫妻
[3]2011年李伟建与姜昆、戴志诚等五人表演的《专家指导》登上中央电视台春节联欢晚会，,夫妻,夫妻
设立的“国民教育与宣传部”部长与“全国作家协会”主席，这时候戈培尔交给希特勒一个重要的政治任务─“反,合作,unknown
房仕胜和房仕德是成龙同父异母的哥哥。,unknown,unknown
技界“三钱”1956年制定规划了中国第一次12年科学规划，钱三强与钱学森、钱伟长一起，被周恩来称为中,亲戚,亲戚
、丽儿、凤凰女、陈锦棠6狸猫换太子（1958）任剑辉、吴君丽、凤凰女、靓次伯7一枝红艳露凝香（195,unknown,合作
张天翼比契萌大十岁，政治思想比契萌成熟，契萌很尊重他，他也很欣赏契萌的才,unknown,unknown
就在捷报传到湘鄂西革命根据地时，贺龙和贺捷生的第二个孩子来到了人间，取名蹇先任。,好友,好友
1918年，方声洞的兄长，时任滇军师长的方声涛募款修七十二烈士墓，1921年，又在墓地建成纪功坊、墓,unknown,unknown
：北京四中妹妹：李嫣（同母异父）窦家媛（同父异母）外婆：窦靖童（已逝）爱好：唱歌，跳舞夏桂影，号童童,unknown,unknown
&林海儿聽距离包小松聽相约今生今世包小柏聽今天的我作曲F4聽《流星雨》聽最特别的存在成龙聽《滚,unknown,unknown
-人物关系王菲同学费麒罗海琼丈夫费麒-推举新人这本华谊虎年年历将首次完整揭晓旗下,夫妻,夫妻
派西河风靡全国，关里关外弟子及再传弟子近百人，包括田起山之子田荫亭、田连章之子田连澍，而论及全专全精,父母,父母
蒋经国儿媳方智怡回忆说，当年蒋经国认为“连战很正派，他在教育上给予连震东的也是一个中国人的思想”，因,unknown,unknown
观园辰光茶社演出，当时在此表演的还有马三立、周德山、刘宝瑞、白全福、郭全宝、刘桂田、高德光、孙宝才、,夫妻,夫妻
百纳影视有限公司上海金德影业有限公司主要演员陈宝国饰演汉武帝焦晃饰演汉景帝归亚蕾饰演窦太后林静饰演卫,好友,好友
李四光[李林之女]李四光之女]-传奇人生左起：邹承鲁、李林（女）、刘宝（王君）,unknown,祖孙
在一片祝福声中，李嘉诚牵着庄月明的手，幸福地踏上了红地毯。,unknown,unknown
黄月山-艺术传承他的传人有李吉瑞、马德成、瑞德宝、杨瑞亭、李桂春（小达子）等，均属黄派武生中,好友,unknown
-婚姻家庭连胜文与妻子蔡依珊家族曾祖父：连横，《台湾通史》的作者，祖父：连震东，总统府资政，父亲：连,夫妻,夫妻
侯耀文和袁茵是一对“以戏为媒”的伴侣，1990年，侯耀文主演了反映派出所,情侣,情侣
”高云翔和董璇也跟着一起凑热闹，董璇祝他们幸福，高云翔则说：“抓紧他，相信,夫妻,夫妻
韦小宝-身份揭密—韦春花之母再接下来，故事便围绕着主角韦小宝逐渐展开，关于韦春花的,unknown,unknown
父金开芳，母熊氏，共生3子3女，金文善居末。,夫妻,夫妻
”“原来看《人间》是为黄志忠，看完后却迷上了孙红雷。,上下级,上下级
七月，刘备不采纳赵云等人的劝告，执意发兵东吴，声称为关羽报仇，不接受东吴提出的和,unknown,unknown
贾珍处心积虑地调戏尤三姐，心知肚明的尤二姐不能不担心三妹了。,夫妻,夫妻
-叶问弟子之一叶问生前培养出之人才如梁相、叶步青、招允、李小龙、骆耀、徐尚田、黄敦梁、何金铭……等一,夫妻,夫妻
张庭-婚姻家庭张庭与林瑞阳爱情长跑11年恋情在感情方面，张庭与“宝岛第一小生”林瑞,unknown,夫妻
、余丽珍、李宝莹、羽佳36金箭银龙（1964）靓次伯、余丽珍、羽佳、任剑辉与邓碧云：1暴雨梨花（19,unknown,unknown
-简介韩雨芹，女，张国立的女徒弟。,合作,合作
最近传出了潘长江爱女巩天阔和巩汉林儿子的绯闻，巩汉林的儿子潘阳比潘阳小一岁，几年前就在英国学习影视制,上下级,上下级
，中国古典小说《红楼梦》中的人物，即贾妃，贾政与王夫人所出，元春的姐姐，因生于正月初一所以名贾宝玉，,父母,父母
死后，刘半农在《忆鲁迅君》中说：“近几年，半农渐渐的据了要津，我也渐渐的更将他忘却,师生,师生
-相关词条《水浒传》宋江吴用林冲阮小五阮小七晁盖刘唐杨志阮小七-参考资料http:,unknown,unknown
、白雪仙、凤凰女、任剑辉3花都绮梦（1955）梁醒波、白雪仙、梁醒波、凤凰女4金殿福星（1958）任,夫妻,夫妻
道光二十三年（1843）洪秀全在家乡创立拜上帝会，冯云山是他的忠实信徒。,unknown,unknown
孙科和蓝妮1934年，24岁的蓝妮离开李家后，好在她读书时有一大帮女,父母,父母
和张成泽的长女起了“金松”的名字，但金敬姬的长女张金松因父母反对其婚姻问题，2006年在法国自杀身亡,夫妻,夫妻
1985年，关之琳介入比她大8岁的某地产主席马清伟与陈美琪长达七年的婚姻。,合作,合作
-简介王义夫王威暘，女，我国著名射击运动员王威暘的女儿，就读于清华大学。,兄弟姐妹,兄弟姐妹
秦怡的夫人金焰说：“随着病情加重，他似乎更加思念失散的亲人，但他很少表现出,合作,合作
伊内特卡伊丝是现今所知的左塞尔和赫特弗内布缇的唯一女儿。,unknown,unknown
喜欢令狐冲的人，都责怪岳灵珊移情林平之，辜负了大师兄的一往情深。,unknown,unknown
-家庭情况妻子：李玉洁儿子：陈布达、陈强女儿：陈丽达孙子：陈大愚陈佩斯[演员]-人物轶事反面角色深入,unknown,unknown
、冯宝华《粥挑子》表演者：高笑林、冯宝华《讲三国》表演者：高笑林、冯宝华《梦中婚》表演者,情侣,情侣
周祖谟娶妻余淑宜，余嘉锡为其岳父，余逊为其妻舅。,合作,合作
姓别：女毕业院校：上海戏剧学校丈夫：张正芬儿子：庾澄庆[1]庾家麟，本名张美芬，国宝级国剧名伶，形象,unknown,unknown
-简介夏梦，商人，因其妻子是著名演员林葆诚而知名。,unknown,unknown
梅兰芳饰孙尚香，龚云甫饰赵云，杨小楼饰吴国太，王凤卿饰刘备。,unknown,unknown
、梁醒波、少新权33七世姻缘（1955）新马师曾、芳艳芬、白雪仙、任剑辉34佛前姊妹花（1955）任,unknown,unknown
-与叶崇仁入行之后，吴绮莉所谈的第一个女友是后来替成龙生下龙女的吴绮莉，两人相识并且相,unknown,unknown
的母亲名叫聂耳，彭寂宽的外祖父彭寿山，祖籍新平县漠沙镇，属玉溪的花腰傣，彭寿山从小,父母,父母
[2][3][4]田中真纪子-家庭成员田中角荣是田中角荣长女，曾担任前首相小泉纯一郎内阁中的外务大臣,unknown,unknown
京德云社演出相声，演员包括郭德纲、于谦、李菁、高峰、何云伟、刘云天、曹云金、栾云平、岳云鹏等，段子包,夫妻,夫妻
-家庭背景陈文新聽陈文新是烈士的女儿，父亲陈昌是毛泽东主席当年在湖南第一师范求学时的同窗挚友，后随毛,unknown,unknown
1949)郎才女貌(1947)国色天香(1941)项堃-荣誉与磨难1950年，阮斐夫妇成为上海电影制,父母,父母
黄蓉婿：郭靖外孙：郭芙、郭襄、郭破虏外孙婿：耶律齐黄药师-门下弟子黄药师陈玄风黑风双煞之铜尸一身横练,unknown,unknown
刚开始在加拿大生活时，栾菊杰在俱乐部工作，顾大进则留在家中照顾孩子。,兄弟姐妹,兄弟姐妹
-党籍问题傅作义的父亲傅冬菊傅冬菊（现名傅冬）是傅作义的长女、北平和平解放的大功臣。,合作,合作
武饰诸葛亮胡军饰赵子龙林志玲饰小乔张丰毅饰曹操赵薇饰孙尚香张震饰孙权尤勇饰刘备佟大为饰孙书财小宋佳饰,unknown,unknown
曹操逝世后，曹丕逼迫汉献帝禅位，代汉称帝，终结了汉朝四百多年统治。,夫妻,夫妻
-简介1940年出生于中国台湾的张闾蘅是张学良将军第五个弟弟张学森的女儿。,unknown,unknown
2006年《封神榜》开拍，马景涛在戏中饰演“琵琶精”，吴佳尼早剧中饰演男主角。,夫妻,夫妻
